,Unnamed: 0,publicacion_id,numeroReacciones,comentarios_procesado,sector,fecha,clasificacion,encoding
1093,82,publicacion 158,253,"Ministro porfavor a pedido del pueblo en los contratos tomen en cuenta los peligros de la radiación de esto nadie habla, está conexión del 5G  que hablan como pan década día también rogamos que no permitan en edificios como ya lo tienen, que saquen fuera de la ciudad se supone que tiene más potencia entonces eso hagan,  así cuidamos el medio ambiente la radiación los peligros, lo primero pensar en el bienestar de las personas y su salud, y de los derechos humanos si existe he, porfavor no firmé antes de estos tratos",telecomunicacion,2024-06-01,Negative,0
1094,82,publicacion 158,253,"Excelente labor, hoy se siente #elnuevoecuador",telecomunicacion,2024-06-01,Positive,2
1095,82,publicacion 158,253,#EnMedios | El ministro @cesa_rmartin12 ,telecomunicacion,2024-06-01,Neutral,1
1096,82,publicacion 158,253,Muy bien señor ministro,telecomunicacion,2024-06-01,Positive,2
1097,82,publicacion 158,253,Excelente trabajo ,telecomunicacion,2024-06-01,Positive,2
1098,82,publicacion 158,253,Muy excelente trabajo saludos del PDG El Descanso provincia de Orellana,telecomunicacion,2024-06-01,Positive,2
1099,82,publicacion 158,253,Excelente ,telecomunicacion,2024-06-01,Positive,2
1100,82,publicacion 158,253,Excelente labor ,telecomunicacion,2024-06-01,Positive,2
1101,82,publicacion 158,253,Exelente,telecomunicacion,2024-06-01,Positive,2
1102,82,publicacion 158,253,Excelente ,telecomunicacion,2024-06-01,Positive,2
1103,82,publicacion 158,253,"EXCELENTE SEÑOR MINISTRO, SIEMPRE INFORMANDO DEL BUEN ACCIONAR",telecomunicacion,2024-06-01,Positive,2
1106,82,publicacion 158,253,Buenas Noticias,telecomunicacion,2024-06-01,Positive,2
1107,83,publicacion 452,403,¡Los esperamos con los brazos abiertos para brindarles apoyo y acceso a la tecnología!,telecomunicacion,2024-06-01,Positive,2
1108,83,publicacion 452,403,Excelente ,telecomunicacion,2024-06-01,Positive,2
1109,83,publicacion 452,403,Excelente ,telecomunicacion,2024-06-01,Positive,2
1110,83,publicacion 452,403,EXCELENTE ,telecomunicacion,2024-06-01,Positive,2
1111,83,publicacion 452,403,Felicidades !!!,telecomunicacion,2024-06-01,Positive,2
1112,83,publicacion 452,403,Excelentes capacitaciones,telecomunicacion,2024-06-01,Positive,2
1113,83,publicacion 452,403,RECOMENDADOS..,telecomunicacion,2024-06-01,Positive,2
1114,83,publicacion 452,403,EXCELENTE MUY RECOMENDADO,telecomunicacion,2024-06-01,Positive,2
1115,83,publicacion 452,403,¡Los esperamos con los brazos abiertos para brindarles apoyo y acceso a la tecnología!,telecomunicacion,2024-06-01,Positive,2
1116,83,publicacion 452,403,EXCELENTE GESTION PARA LA CIUDADANIAS .FELICIDADES,telecomunicacion,2024-06-01,Positive,2
1117,83,publicacion 452,403,Gracias a estos espacios digitales miles de usuarios tienen la oportunidad de capacitarse y acceder a las TIC.,telecomunicacion,2024-06-01,Positive,2
1118,83,publicacion 452,403,Excelente información,telecomunicacion,2024-06-01,Positive,2
1119,83,publicacion 452,403,Excelentes capacitaciones para la ciudadanía,telecomunicacion,2024-06-01,Positive,2
1121,83,publicacion 452,403,EXELENTE,telecomunicacion,2024-06-01,Positive,2
1122,83,publicacion 452,403,Capacítate y mejora tus habilidades con excelentes cursos de forma online y presencial.,telecomunicacion,2024-06-01,Positive,2
1123,83,publicacion 452,403,Informacion,telecomunicacion,2024-06-01,Neutral,1
1124,83,publicacion 452,403,En los Puntos Digitales Gratuitos estaremos gustosos de poder apoyarte; visita tu punto mas cercano ,telecomunicacion,2024-06-01,Positive,2
1125,83,publicacion 452,403,Visita el punto mas cercano a tu comunidad ,telecomunicacion,2024-06-01,Neutral,1
1126,83,publicacion 452,403,Capacitate para el empleo aprende y emprende tendrás una vida mejor con conocimiento y sin brechas digitales  visitarnos que con gusto te atenderemos.,telecomunicacion,2024-06-01,Positive,2
1127,83,publicacion 452,403,En Puntos Digitales Gratuitos estamos prestos a brindar apoyo a quienes deseen capacitarse en la plataforma digital.,telecomunicacion,2024-06-01,Positive,2
1128,84,publicacion 144,78,Felicidades al NUEVO ECUADOR juntos lograremos el cambio que necesita nuestro hermoso Ecuador,telecomunicacion,2024-05-25,Positive,2
1129,84,publicacion 144,78,Unidos lograremos el cambio necesario para #ElNuevoEcuadorRenace,telecomunicacion,2024-05-25,Positive,2
1130,85,publicacion 197,108,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1131,85,publicacion 197,108,Con las conexiones y nuevas tecnologías  seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Neutral,1
1132,85,publicacion 197,108,"Buen trabajo Ministerio Telecomunicaciones Ecuador, por un mejor futuro... Felicidades",telecomunicacion,2024-05-25,Positive,2
1133,85,publicacion 197,108,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1134,85,publicacion 197,108,MINISTERIO DE TELECOMUNICACIONES trabajando por un futuro mejor por un NUEVO ECUADOR,telecomunicacion,2024-05-25,Positive,2
1135,85,publicacion 197,108,Excelentes noticias ,telecomunicacion,2024-05-25,Positive,2
1137,86,publicacion 143,140,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1138,86,publicacion 143,140,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1139,86,publicacion 143,140,#Ministerio Telecomunicaciones Ecuador conectando al Ecuador.,telecomunicacion,2024-05-25,Neutral,1
1140,86,publicacion 143,140,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1141,86,publicacion 143,140,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1142,86,publicacion 143,140,Seguiremos adelante con la mejor gestión,telecomunicacion,2024-05-25,Positive,2
1143,86,publicacion 143,140,Unidos seguiremos construyendo #ElNuevoEcuadorResuelve,telecomunicacion,2024-05-25,Positive,2
1144,86,publicacion 143,140,#ElNuevoEcuadorResuelve ,telecomunicacion,2024-05-25,Neutral,1
1145,86,publicacion 143,140,Gran trabajo del Ministerio de Telecomunicaciones Preocupado por la conectividad de todo el País,telecomunicacion,2024-05-25,Positive,2
1146,86,publicacion 143,140,Excelentes noticias ,telecomunicacion,2024-05-25,Positive,2
1147,86,publicacion 143,140,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1148,86,publicacion 143,140,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1149,86,publicacion 143,140,#ElNuevoEcuadorResuelve ,telecomunicacion,2024-05-25,Neutral,1
1151,87,publicacion 247,156,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1152,87,publicacion 247,156,Gracias a estos espacios digitales miles de usuarios tienen la oportunidad de acceder a las TIC #ElNuevoEcuadorResuelve,telecomunicacion,2024-05-25,Positive,2
1153,87,publicacion 247,156,Buenas noticias para continuar construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1154,87,publicacion 247,156,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1155,87,publicacion 247,156,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1156,87,publicacion 247,156,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1157,87,publicacion 247,156,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1158,87,publicacion 247,156,Excelentes noticias ,telecomunicacion,2024-05-25,Positive,2
1159,87,publicacion 247,156,Gracias a estos espacios digitales miles de usuarios tienen la oportunidad de acceder a las TIC #ElNuevoEcuadorResuelve,telecomunicacion,2024-05-25,Positive,2
1160,87,publicacion 247,156,"Gracias al proyecto Puntos Digitales gratuitos miles de usuarios acceden a las TIC,  sigamos adelante .",telecomunicacion,2024-05-25,Positive,2
1161,87,publicacion 247,156,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1162,87,publicacion 247,156,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1164,90,publicacion 256,244,Unidos construimos #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1165,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1166,90,publicacion 256,244,Excelente vamos todos por ese nuevo Ecuador,telecomunicacion,2024-05-25,Positive,2
1167,90,publicacion 256,244,Unidos seguiremos construyendo ,telecomunicacion,2024-05-25,Positive,2
1168,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1169,90,publicacion 256,244,Unidos seguiremos construyendo,telecomunicacion,2024-05-25,Positive,2
1170,90,publicacion 256,244,Unidos Seguiremos Construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1171,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador100,telecomunicacion,2024-05-25,Positive,2
1172,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1173,90,publicacion 256,244,Unidos Seguiremos Construyendo #ELNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1174,90,publicacion 256,244,Unidos seguiremos construyendo,telecomunicacion,2024-05-25,Positive,2
1175,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1176,90,publicacion 256,244,Unidos Seguiremos Construyendo #ELNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1177,90,publicacion 256,244,Unidos seguiremos Construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1178,90,publicacion 256,244,Unidos seguiremos construyendo #ElnuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1179,90,publicacion 256,244,Celebremos Por La Batalla De Pichincha ,telecomunicacion,2024-05-25,Positive,2
1180,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1181,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1182,90,publicacion 256,244,Unidos seguiremos construyendo el nuevo Ecuador,telecomunicacion,2024-05-25,Positive,2
1183,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1184,90,publicacion 256,244,Excelente. Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1185,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1186,90,publicacion 256,244,Unidos Seguiremos Construyendo.,telecomunicacion,2024-05-25,Positive,2
1187,90,publicacion 256,244,Unidos seguiremos construyendo #ElnuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1188,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1189,90,publicacion 256,244,JUNTOS EN LA LUCHA..,telecomunicacion,2024-05-25,Negative,0
1190,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1191,90,publicacion 256,244,Excelente Felicitaciones ,telecomunicacion,2024-05-25,Positive,2
1193,90,publicacion 256,244,Excelente,telecomunicacion,2024-05-25,Positive,2
1194,90,publicacion 256,244,Unidos Seguiremos Construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1195,90,publicacion 256,244,Excelente ,telecomunicacion,2024-05-25,Positive,2
1196,90,publicacion 256,244,Excelente ,telecomunicacion,2024-05-25,Positive,2
1197,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1198,90,publicacion 256,244,Siempre adelante ,telecomunicacion,2024-05-25,Neutral,1
1200,90,publicacion 256,244,Viva La Patria ,telecomunicacion,2024-05-25,Neutral,1
1201,90,publicacion 256,244,Unidos seguiremos coantruyendo,telecomunicacion,2024-05-25,Positive,2
1202,90,publicacion 256,244,Unidos seguiremos construyendo,telecomunicacion,2024-05-25,Positive,2
1211,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1212,90,publicacion 256,244,Unidos seguiremos construyendo #ElNuevoEcuador,telecomunicacion,2024-05-25,Positive,2
1214,92,publicacion 474,240,"Excelente gestión, por el mejor desarrollo de los ecuatorianos",telecomunicacion,2024-05-25,Positive,2
1215,92,publicacion 474,240,"Excelente gestión, por el mejor desarrollo de los ecuatorianos",telecomunicacion,2024-05-25,Positive,2
1216,92,publicacion 474,240,Felicidades a los usuarios del Punto Digital Gratuito El Quinche!! ,telecomunicacion,2024-05-25,Positive,2
1217,92,publicacion 474,240,Excelente gestión,telecomunicacion,2024-05-25,Positive,2
1218,92,publicacion 474,240,"Felicidades, por la gestión para que se active el PUNTO DOGOYAL GRATUITO en esta bella parroquia",telecomunicacion,2024-05-25,Positive,2
1219,92,publicacion 474,240,"Reduciendo la brecha digital en todo el país, felicitaciones...!!",telecomunicacion,2024-05-25,Positive,2
1220,92,publicacion 474,240,"Excelente gestión, por el mejor desarrollo de los ecuatorianos ",telecomunicacion,2024-05-25,Positive,2
1221,92,publicacion 474,240, Excelente gestión,telecomunicacion,2024-05-25,Positive,2
1222,92,publicacion 474,240,Felicidades a los usuarios del Punto Digital Gratuito El Quinche!! ,telecomunicacion,2024-05-25,Positive,2
1223,92,publicacion 474,240,"Reduciendo la brecha digital en todo el país, felicitaciones...!!",telecomunicacion,2024-05-25,Positive,2
1224,92,publicacion 474,240,Excelente Trabajo ,telecomunicacion,2024-05-25,Positive,2
1225,92,publicacion 474,240,"Felicidades al Punto Digital Gratuito ""El Quinche""",telecomunicacion,2024-05-25,Positive,2
1226,92,publicacion 474,240,Felicidades a todos los ciudadanos del Punto Digital Gratuito El Quinche. ,telecomunicacion,2024-05-25,Positive,2
1227,92,publicacion 474,240,"Felicitaciones al Punto Digital Gratuito ""El Quinche""",telecomunicacion,2024-05-25,Positive,2
1229,93,publicacion 285,252,"Excelente trabajo, Juntos x el Nuevo Ecuador",telecomunicacion,2024-05-25,Positive,2
1230,93,publicacion 285,252,Excelente gestión,telecomunicacion,2024-05-25,Positive,2
1231,93,publicacion 285,252,Gran aporte. Felicidades,telecomunicacion,2024-05-25,Positive,2
1232,93,publicacion 285,252,Excelente,telecomunicacion,2024-05-25,Positive,2
1233,93,publicacion 285,252,excelente trabajo sigan adelante,telecomunicacion,2024-05-25,Positive,2
1234,93,publicacion 285,252,Excelentes noticias,telecomunicacion,2024-05-25,Positive,2
1235,93,publicacion 285,252,Excelente gestión,telecomunicacion,2024-05-25,Positive,2
1236,93,publicacion 285,252,Excelente Trabajo,telecomunicacion,2024-05-25,Positive,2
1237,93,publicacion 285,252,Excelente,telecomunicacion,2024-05-25,Positive,2
1238,93,publicacion 285,252,buen trabajo,telecomunicacion,2024-05-25,Positive,2
1239,93,publicacion 285,252,gran beneficio siga adelante siempre exitos,telecomunicacion,2024-05-25,Positive,2
1240,93,publicacion 285,252,Gran aporte. Felicidades,telecomunicacion,2024-05-25,Positive,2
1241,93,publicacion 285,252,muy bien excelente,telecomunicacion,2024-05-25,Positive,2
1243,93,publicacion 285,252,Excelente,telecomunicacion,2024-05-25,Positive,2
1244,93,publicacion 285,252,Excelente,telecomunicacion,2024-05-25,Positive,2
1245,93,publicacion 285,252,Gran aporte. Felicidades,telecomunicacion,2024-05-25,Positive,2
1246,93,publicacion 285,252,EXCELENTE...,telecomunicacion,2024-05-25,Positive,2
1247,93,publicacion 285,252,Excelente labor,telecomunicacion,2024-05-25,Positive,2
1248,93,publicacion 285,252,Gran aporte. Felicidades,telecomunicacion,2024-05-25,Positive,2
1249,93,publicacion 285,252,Muy buena labor ,telecomunicacion,2024-05-25,Positive,2
1251,95,publicacion 222,220,Exelente continúen con ese gesto de colaboración con la población  de nuestra patria,telecomunicacion,2024-05-25,Positive,2
1252,95,publicacion 222,220,"Muy bien tomarse el tiempo para poner sobre la mesa experiencias y retos, Ministerio Telecomunicaciones Ecuador realiza un trabajo positivo para el avance tecnológico de nuestro país.",telecomunicacion,2024-05-25,Positive,2
1253,95,publicacion 222,220,Excelente gestión,telecomunicacion,2024-05-25,Positive,2
1254,95,publicacion 222,220,Excelente gestión.,telecomunicacion,2024-05-25,Positive,2
1255,95,publicacion 222,220,Excelente gestión felicidades,telecomunicacion,2024-05-25,Positive,2
1256,95,publicacion 222,220,"Excelente gestión señor Ministro, en beneficio de los más necesitados.",telecomunicacion,2024-05-25,Positive,2
1257,95,publicacion 222,220,Excelente gestión en beneficio de nuestros puntos digitales y así poder llegar a mas ciudadanos con beneficios excelentes,telecomunicacion,2024-05-25,Positive,2
1258,95,publicacion 222,220,Excelente ,telecomunicacion,2024-05-25,Positive,2
1259,95,publicacion 222,220,"Cuando el 5G, oh esperaremos 10 años más. Y como siempre olvidado el sector Rural.",telecomunicacion,2024-05-25,Negative,0
1260,95,publicacion 222,220,muy buena intervención del Ministro ,telecomunicacion,2024-05-25,Positive,2
1261,95,publicacion 222,220,Excelente Gestión,telecomunicacion,2024-05-25,Positive,2
1262,95,publicacion 222,220,Excelente ,telecomunicacion,2024-05-25,Positive,2
1263,95,publicacion 222,220,Excelente ,telecomunicacion,2024-05-25,Positive,2
